id,picture_name,original_confidence,removed_bg_confidence
n01558993_1174,n01558993_1174.png,"[{15: 99.98332214355469}, {20: 0.01577988639473915}, {13: 0.0003307982988189906}, {912: 0.000300081679597497}, {10: 0.00017122566350735724}]","[{15: 98.91663360595703}, {20: 0.5410872101783752}, {85: 0.36320361495018005}, {16: 0.043006736785173416}, {10: 0.03464717045426369}]"
n01558993_6079,n01558993_6079.png,"[{15: 97.79747772216797}, {280: 0.43628960847854614}, {10: 0.4339500665664673}, {335: 0.3220813572406769}, {20: 0.2308562844991684}]","[{138: 29.18746566772461}, {23: 8.407785415649414}, {99: 6.103228569030762}, {38: 5.489096164703369}, {20: 3.373143434524536}]"
n01558993_5360,n01558993_5360.png,"[{15: 99.95538330078125}, {912: 0.011051787063479424}, {10: 0.009818307124078274}, {13: 0.00411856546998024}, {85: 0.0022421486210078}]","[{15: 98.60810089111328}, {912: 0.24098601937294006}, {10: 0.21884068846702576}, {20: 0.03401268646121025}, {486: 0.030426137149333954}]"
n01558993_776,n01558993_776.png,"[{15: 99.98561096191406}, {10: 0.0049347709864377975}, {18: 0.004180834628641605}, {13: 0.0012336397776380181}, {912: 0.00036249475670047104}]","[{15: 99.71369171142578}, {20: 0.03407847136259079}, {10: 0.03272306174039841}, {912: 0.03160654753446579}, {24: 0.031225992366671562}]"
n01558993_12165,n01558993_12165.png,"[{15: 99.98252868652344}, {912: 0.00821712426841259}, {10: 0.005182638764381409}, {16: 0.0009483371977694333}, {13: 0.0004030452109873295}]","[{15: 99.9850845336914}, {912: 0.00404128385707736}, {10: 0.002312136348336935}, {486: 0.001957888249307871}, {20: 0.0007063934463076293}]"
n01558993_3324,n01558993_3324.png,"[{15: 99.78257751464844}, {912: 0.12386402487754822}, {10: 0.04513435810804367}, {12: 0.014518084935843945}, {13: 0.004995372612029314}]","[{15: 99.64753723144531}, {10: 0.12384547293186188}, {912: 0.041587747633457184}, {950: 0.028264138847589493}, {644: 0.015173075720667839}]"
n01558993_7499,n01558993_7499.png,"[{15: 99.98701477050781}, {912: 0.011069020256400108}, {95: 0.0005645476630888879}, {10: 0.0003025921178050339}, {950: 0.0002703034260775894}]","[{15: 99.9815673828125}, {10: 0.010072574950754642}, {950: 0.003082720562815666}, {912: 0.0018272439483553171}, {486: 0.00034440564922988415}]"
n01558993_14032,n01558993_14032.png,"[{15: 99.99463653564453}, {85: 0.0015720465453341603}, {20: 0.0007638678653165698}, {10: 0.00044032896403223276}, {86: 0.0003819916455540806}]","[{15: 99.8016586303711}, {10: 0.03385956585407257}, {85: 0.02548879198729992}, {912: 0.01777932047843933}, {20: 0.011015601456165314}]"
n01558993_13365,n01558993_13365.png,"[{15: 99.95632934570312}, {912: 0.014591654762625694}, {10: 0.005591459106653929}, {91: 0.0020816985052078962}, {86: 0.0015754072228446603}]","[{15: 99.6854248046875}, {10: 0.07283986359834671}, {912: 0.043370138853788376}, {20: 0.02178185246884823}, {12: 0.01256862748414278}]"
n01558993_3764,n01558993_3764.png,"[{15: 99.9433364868164}, {10: 0.009432422928512096}, {97: 0.005678519140928984}, {912: 0.004409519024193287}, {20: 0.0036409511230885983}]","[{15: 99.3960952758789}, {912: 0.12409933656454086}, {10: 0.06040820851922035}, {950: 0.056486740708351135}, {644: 0.03552111238241196}]"
n01558993_5,n01558993_5.png,"[{15: 99.98210906982422}, {10: 0.00870529655367136}, {20: 0.002926475601270795}, {912: 0.001191179035231471}, {13: 0.0007413868443109095}]","[{15: 99.89085388183594}, {10: 0.0827014148235321}, {20: 0.015195464715361595}, {912: 0.0020525113213807344}, {13: 0.0019106691470369697}]"
n01558993_1485,n01558993_1485.png,"[{15: 99.99456787109375}, {10: 0.0050180586986243725}, {912: 0.00010873471910599619}, {12: 8.049528696574271e-05}, {13: 6.443763413699344e-05}]","[{15: 99.13685607910156}, {10: 0.4433729350566864}, {12: 0.226700559258461}, {912: 0.06507455557584763}, {21: 0.015903601422905922}]"
n01558993_2988,n01558993_2988.png,"[{15: 99.95263671875}, {10: 0.03187251091003418}, {12: 0.005014194641262293}, {912: 0.003494295058771968}, {13: 0.001768635236658156}]","[{15: 98.65425872802734}, {486: 0.6323718428611755}, {10: 0.22357109189033508}, {889: 0.09332370012998581}, {19: 0.03459378331899643}]"
n01558993_3469,n01558993_3469.png,"[{15: 99.98548126220703}, {10: 0.0036409618332982063}, {912: 0.003619921626523137}, {95: 0.0022743833251297474}, {16: 0.0007488132687285542}]","[{15: 99.38538360595703}, {644: 0.11607299000024796}, {10: 0.10212533175945282}, {912: 0.06308333575725555}, {486: 0.037500813603401184}]"
n01558993_4053,n01558993_4053.png,"[{15: 98.81063842773438}, {16: 0.7806640863418579}, {94: 0.13564874231815338}, {18: 0.023264043033123016}, {323: 0.019234037026762962}]","[{15: 61.69766616821289}, {94: 5.945530891418457}, {97: 4.169055461883545}, {16: 3.0463244915008545}, {115: 1.4157365560531616}]"
n01558993_7824,n01558993_7824.png,"[{15: 99.98675537109375}, {912: 0.003971966914832592}, {10: 0.0015556404832750559}, {16: 0.001396359410136938}, {85: 0.0007197294617071748}]","[{15: 92.96195220947266}, {20: 4.373965263366699}, {10: 0.5014077425003052}, {13: 0.30023956298828125}, {21: 0.2834181785583496}]"
n01558993_2407,n01558993_2407.png,"[{15: 99.70399475097656}, {10: 0.2135959416627884}, {95: 0.01739349402487278}, {16: 0.01588737592101097}, {912: 0.007383279502391815}]","[{15: 93.05268096923828}, {10: 1.1766881942749023}, {541: 0.5413216352462769}, {486: 0.29556530714035034}, {91: 0.23962867259979248}]"
n01558993_18535,n01558993_18535.png,"[{15: 98.87437438964844}, {912: 0.9109289646148682}, {85: 0.03799718618392944}, {13: 0.01875794120132923}, {12: 0.015487946569919586}]","[{15: 98.61029052734375}, {10: 0.23844705522060394}, {912: 0.21357038617134094}, {20: 0.15067219734191895}, {21: 0.05868149921298027}]"
n01558993_3661,n01558993_3661.png,"[{15: 99.9995346069336}, {16: 0.00011956213711528108}, {912: 0.00010964494140353054}, {10: 8.136325050145388e-05}, {12: 5.016661816625856e-05}]","[{15: 99.993408203125}, {912: 0.0017527234740555286}, {10: 0.0012650437420234084}, {950: 0.001129592303186655}, {12: 0.00027821489493362606}]"
n01558993_13118,n01558993_13118.png,"[{15: 94.21350860595703}, {85: 1.3117852210998535}, {20: 1.1483275890350342}, {912: 0.9013081192970276}, {86: 0.3440394103527069}]","[{15: 38.43349075317383}, {20: 23.028614044189453}, {85: 21.613746643066406}, {21: 1.5968674421310425}, {131: 1.194616436958313}]"
n01558993_13276,n01558993_13276.png,"[{15: 99.99011993408203}, {10: 0.002644155640155077}, {912: 0.002530490281060338}, {20: 0.002527056261897087}, {86: 0.0003081601462326944}]","[{15: 87.28406524658203}, {10: 5.087645530700684}, {20: 3.2653934955596924}, {13: 0.4831600487232208}, {85: 0.3458789587020874}]"
n01558993_4853,n01558993_4853.png,"[{15: 99.99925994873047}, {912: 0.0002788915589917451}, {10: 0.000131432490888983}, {486: 5.062087802798487e-05}, {950: 2.607001988508273e-05}]","[{15: 99.9852294921875}, {10: 0.00463808374479413}, {912: 0.004213488660752773}, {486: 0.0006915671983733773}, {950: 0.000590194424148649}]"
n01558993_1436,n01558993_1436.png,"[{15: 99.9627914428711}, {10: 0.02687421441078186}, {912: 0.002890771720558405}, {91: 0.0014133189106360078}, {133: 0.0012849492486566305}]","[{15: 78.85267639160156}, {112: 1.9938048124313354}, {133: 1.4770185947418213}, {10: 1.0437902212142944}, {65: 0.8750585913658142}]"
n01558993_4166,n01558993_4166.png,"[{15: 99.83697509765625}, {91: 0.03479090332984924}, {912: 0.02620955929160118}, {85: 0.021609270945191383}, {82: 0.006105681881308556}]","[{15: 63.50019073486328}, {91: 2.7611777782440186}, {21: 2.422513723373413}, {644: 2.2719709873199463}, {541: 1.9850707054138184}]"
n01558993_2199,n01558993_2199.png,"[{15: 99.97042846679688}, {912: 0.013143608346581459}, {10: 0.004990806803107262}, {16: 0.001786875305697322}, {20: 0.0017304921057075262}]","[{15: 98.94519805908203}, {20: 0.41221246123313904}, {912: 0.09840375185012817}, {10: 0.09061131626367569}, {16: 0.041255299001932144}]"
n01558993_990,n01558993_990.png,"[{15: 61.56794357299805}, {19: 21.721834182739258}, {17: 2.670548439025879}, {20: 2.1869070529937744}, {10: 1.9883511066436768}]","[{81: 57.821624755859375}, {21: 15.622374534606934}, {89: 7.697248458862305}, {17: 5.055798053741455}, {132: 1.2921788692474365}]"
n01558993_682,n01558993_682.png,"[{15: 99.97252655029297}, {10: 0.010055521503090858}, {912: 0.00473442580550909}, {16: 0.00248225056566298}, {20: 0.0022175863850861788}]","[{15: 99.91761779785156}, {10: 0.023311836645007133}, {912: 0.014836129732429981}, {20: 0.005467968061566353}, {16: 0.0025436708237975836}]"
n01558993_8262,n01558993_8262.png,"[{15: 92.87751007080078}, {20: 2.3309998512268066}, {13: 2.3062214851379395}, {91: 0.8279300928115845}, {133: 0.19367976486682892}]","[{15: 74.56546783447266}, {20: 6.671138286590576}, {87: 3.5136096477508545}, {13: 1.3665142059326172}, {91: 1.1506714820861816}]"
n01558993_14273,n01558993_14273.png,"[{15: 99.932861328125}, {20: 0.044986188411712646}, {912: 0.00691372063010931}, {16: 0.0039025438018143177}, {85: 0.0023144991137087345}]","[{15: 95.47889709472656}, {20: 4.028346538543701}, {87: 0.15468229353427887}, {16: 0.06380590796470642}, {85: 0.04465040937066078}]"
n01558993_2527,n01558993_2527.png,"[{15: 99.96893310546875}, {10: 0.008025974035263062}, {912: 0.004294544458389282}, {16: 0.004101354628801346}, {95: 0.0037635392509400845}]","[{15: 99.71942901611328}, {950: 0.11251533031463623}, {10: 0.034740254282951355}, {912: 0.018222494050860405}, {644: 0.01431040745228529}]"
n01558993_2484,n01558993_2484.png,"[{15: 99.9953384399414}, {10: 0.003583541139960289}, {912: 0.00038590782787650824}, {16: 0.00013409914390649647}, {18: 9.955647692549974e-05}]","[{15: 99.85189056396484}, {10: 0.10242145508527756}, {950: 0.011282643303275108}, {133: 0.0037019366864115}, {951: 0.0034656065981835127}]"
n01558993_3367,n01558993_3367.png,"[{15: 98.81813049316406}, {912: 0.28140586614608765}, {16: 0.1734044849872589}, {95: 0.1586182564496994}, {10: 0.1031913012266159}]","[{15: 92.53424072265625}, {20: 2.103045701980591}, {16: 0.8357300162315369}, {94: 0.41439101099967957}, {21: 0.3504694998264313}]"
n01558993_9965,n01558993_9965.png,"[{15: 99.995361328125}, {20: 0.0037148932460695505}, {10: 0.0002965231833513826}, {18: 8.010177407413721e-05}, {13: 7.348778308369219e-05}]","[{15: 99.98898315429688}, {20: 0.006659539882093668}, {10: 0.0016201165271922946}, {85: 0.00028630890301428735}, {912: 0.00020013886387459934}]"
n01558993_12168,n01558993_12168.png,"[{15: 99.87112426757812}, {20: 0.03473830595612526}, {912: 0.02277085930109024}, {10: 0.016719363629817963}, {13: 0.013913045637309551}]","[{15: 83.71736145019531}, {20: 8.344518661499023}, {13: 1.3091932535171509}, {19: 0.8746243119239807}, {10: 0.543434202671051}]"
n01558993_12981,n01558993_12981.png,"[{15: 99.97966003417969}, {912: 0.00987580418586731}, {10: 0.002429454354569316}, {91: 0.0019410275854170322}, {950: 0.00043851727969013155}]","[{15: 94.29492950439453}, {91: 1.6665366888046265}, {13: 0.7592426538467407}, {912: 0.5250029563903809}, {10: 0.3461616337299347}]"
n01558993_2517,n01558993_2517.png,"[{15: 99.91759490966797}, {10: 0.03988277167081833}, {487: 0.0035009474959224463}, {912: 0.0027325591072440147}, {95: 0.002514985390007496}]","[{15: 98.16519165039062}, {10: 0.8804817795753479}, {20: 0.05839645862579346}, {85: 0.037599366158246994}, {12: 0.03679651394486427}]"
n01558993_32138,n01558993_32138.png,"[{15: 99.98491668701172}, {10: 0.00822477787733078}, {912: 0.001990939024835825}, {16: 0.0017653213581070304}, {20: 0.00042595964623615146}]","[{15: 99.86979675292969}, {10: 0.06213698163628578}, {16: 0.009593215771019459}, {21: 0.008059414103627205}, {20: 0.007660774514079094}]"
n01558993_777,n01558993_777.png,"[{15: 97.79690551757812}, {912: 0.7439967393875122}, {16: 0.4986262023448944}, {20: 0.20352548360824585}, {10: 0.18026386201381683}]","[{15: 93.21507263183594}, {20: 2.7387425899505615}, {16: 1.0385855436325073}, {12: 0.5783491134643555}, {10: 0.4779989719390869}]"
n01558993_6160,n01558993_6160.png,"[{15: 97.70632934570312}, {16: 0.9027975797653198}, {95: 0.24919256567955017}, {20: 0.24196170270442963}, {82: 0.22240443527698517}]","[{15: 28.827518463134766}, {20: 23.85047149658203}, {94: 16.035799026489258}, {21: 5.869833946228027}, {24: 5.432106018066406}]"
n01558993_2565,n01558993_2565.png,"[{15: 98.87364196777344}, {20: 0.30110156536102295}, {86: 0.16797323524951935}, {85: 0.12973827123641968}, {10: 0.09381208568811417}]","[{15: 85.94677734375}, {20: 11.36026668548584}, {10: 0.42296937108039856}, {13: 0.4122835099697113}, {87: 0.36666789650917053}]"
n01558993_7900,n01558993_7900.png,"[{15: 99.90548706054688}, {912: 0.019200488924980164}, {86: 0.014255073852837086}, {85: 0.013434677384793758}, {82: 0.011770944111049175}]","[{15: 87.42586517333984}, {12: 1.9511319398880005}, {20: 1.7953444719314575}, {85: 1.2062793970108032}, {21: 0.8124020099639893}]"
n01558993_6953,n01558993_6953.png,"[{15: 99.99066925048828}, {912: 0.005116206593811512}, {10: 0.0023064531851559877}, {16: 0.0004995829658582807}, {95: 0.00033598358277231455}]","[{15: 99.88420867919922}, {10: 0.07420947402715683}, {912: 0.0135344248265028}, {20: 0.010676919482648373}, {644: 0.0011208353098481894}]"
n01558993_2562,n01558993_2562.png,"[{15: 95.18819427490234}, {10: 1.3006701469421387}, {133: 0.7790207862854004}, {12: 0.3571879267692566}, {20: 0.24513748288154602}]","[{15: 44.04899597167969}, {94: 16.50275421142578}, {10: 8.500663757324219}, {20: 2.9432709217071533}, {24: 1.996274471282959}]"
n01558993_7630,n01558993_7630.png,"[{15: 99.95762634277344}, {912: 0.02685612067580223}, {16: 0.0031373489182442427}, {13: 0.0024091117084026337}, {10: 0.002159027848392725}]","[{15: 99.91759490966797}, {20: 0.03600291535258293}, {912: 0.014320450834929943}, {13: 0.008627278730273247}, {10: 0.004935677163302898}]"
n01558993_13747,n01558993_13747.png,"[{15: 96.05396270751953}, {133: 0.6043223142623901}, {145: 0.6013569831848145}, {16: 0.5580551624298096}, {143: 0.4720149636268616}]","[{15: 86.18590545654297}, {16: 2.9915761947631836}, {145: 2.2898483276367188}, {21: 1.037289023399353}, {24: 0.861994743347168}]"
n01558993_11823,n01558993_11823.png,"[{15: 99.60977935791016}, {95: 0.17978224158287048}, {10: 0.09596654772758484}, {16: 0.03493020683526993}, {133: 0.013438902795314789}]","[{15: 98.35263061523438}, {10: 0.598233699798584}, {12: 0.22530965507030487}, {912: 0.10626713186502457}, {133: 0.10554775595664978}]"
n01558993_7015,n01558993_7015.png,"[{15: 99.99524688720703}, {912: 0.003788415342569351}, {10: 0.0003735000791493803}, {16: 8.731291745789349e-05}, {20: 7.041033677523956e-05}]","[{15: 99.96452331542969}, {950: 0.018570031970739365}, {912: 0.007983223535120487}, {951: 0.0012496642302721739}, {644: 0.001121208188124001}]"
n01558993_14465,n01558993_14465.png,"[{15: 99.87438201904297}, {912: 0.03982467204332352}, {86: 0.0053654820658266544}, {214: 0.004867098294198513}, {82: 0.004291358403861523}]","[{15: 99.63838958740234}, {10: 0.24433580040931702}, {912: 0.02468176744878292}, {20: 0.009468127973377705}, {85: 0.00887321773916483}]"
n01558993_38999,n01558993_38999.png,"[{15: 99.77066802978516}, {24: 0.03671829402446747}, {145: 0.034788329154253006}, {16: 0.027118250727653503}, {20: 0.020371077582240105}]","[{15: 99.4381103515625}, {24: 0.15941186249256134}, {20: 0.14778873324394226}, {10: 0.07774650305509567}, {18: 0.03612690791487694}]"
n01558993_42786,n01558993_42786.png,"[{15: 98.07252502441406}, {93: 0.7992988228797913}, {21: 0.26914727687835693}, {16: 0.19768548011779785}, {135: 0.11503598839044571}]","[{21: 68.5567855834961}, {94: 6.224151134490967}, {133: 4.716075420379639}, {93: 3.805854558944702}, {22: 2.478787422180176}]"
n01558993_10624,n01558993_10624.png,"[{15: 99.86402130126953}, {912: 0.02284199371933937}, {20: 0.020587624981999397}, {10: 0.015401694923639297}, {86: 0.013490536250174046}]","[{15: 97.6344985961914}, {10: 1.4171744585037231}, {912: 0.24728502333164215}, {644: 0.07299279421567917}, {20: 0.05691782385110855}]"
n01558993_5049,n01558993_5049.png,"[{15: 99.99559783935547}, {912: 0.0016218593809753656}, {950: 0.0006586491945199668}, {83: 0.00047761673340573907}, {10: 0.0004036876780446619}]","[{15: 99.91199493408203}, {950: 0.042641814798116684}, {912: 0.013060962781310081}, {10: 0.004130159039050341}, {83: 0.003092706436291337}]"
n01558993_5310,n01558993_5310.png,"[{15: 99.55843353271484}, {912: 0.32827940583229065}, {10: 0.04483148828148842}, {20: 0.01845644600689411}, {85: 0.003735160455107689}]","[{15: 99.90800476074219}, {20: 0.02482064627110958}, {912: 0.022933924570679665}, {10: 0.018273064866662025}, {13: 0.0020997286774218082}]"
n01558993_11640,n01558993_11640.png,"[{15: 99.92127227783203}, {10: 0.04289843514561653}, {912: 0.015622752718627453}, {83: 0.0035391109995543957}, {20: 0.003167969873175025}]","[{15: 99.94866943359375}, {10: 0.015070437453687191}, {912: 0.012329259887337685}, {20: 0.009023169986903667}, {95: 0.0017644946929067373}]"
n01558993_2366,n01558993_2366.png,"[{15: 99.97754669189453}, {10: 0.01136154867708683}, {20: 0.00738789327442646}, {13: 0.002288590185344219}, {139: 0.00037546729436144233}]","[{15: 99.01500701904297}, {13: 0.22566074132919312}, {20: 0.1962890625}, {10: 0.19380660355091095}, {912: 0.06419874727725983}]"
n01558993_19973,n01558993_19973.png,"[{15: 99.7170639038086}, {912: 0.23649665713310242}, {12: 0.0037394962273538113}, {13: 0.0036264529917389154}, {10: 0.0030844800639897585}]","[{15: 98.9781265258789}, {912: 0.2693178951740265}, {10: 0.1601114571094513}, {20: 0.11540327966213226}, {13: 0.041045621037483215}]"
n01558993_31659,n01558993_31659.png,"[{15: 97.11904907226562}, {10: 1.150309443473816}, {91: 0.40545472502708435}, {20: 0.30742350220680237}, {13: 0.30014917254447937}]","[{13: 33.67156982421875}, {94: 7.21073579788208}, {91: 6.651303768157959}, {10: 5.952704906463623}, {21: 4.484557151794434}]"
n01558993_8464,n01558993_8464.png,"[{15: 99.47966003417969}, {912: 0.1131715252995491}, {12: 0.0501241460442543}, {10: 0.02734103426337242}, {85: 0.019105838611721992}]","[{15: 94.48141479492188}, {10: 0.5306547284126282}, {644: 0.35030943155288696}, {12: 0.1985732465982437}, {912: 0.19272927939891815}]"
n01558993_3942,n01558993_3942.png,"[{15: 98.7534408569336}, {95: 0.8884881734848022}, {16: 0.17321033775806427}, {91: 0.06740126758813858}, {92: 0.03013882413506508}]","[{15: 95.35305786132812}, {950: 0.7664149403572083}, {644: 0.7574581503868103}, {92: 0.22964026033878326}, {16: 0.15129974484443665}]"
n01558993_8058,n01558993_8058.png,"[{15: 99.99620056152344}, {912: 0.000757822475861758}, {10: 0.0005549589986912906}, {83: 0.0004120126541238278}, {91: 0.00024531062808819115}]","[{15: 99.98970031738281}, {912: 0.0034628980793058872}, {10: 0.0022804909385740757}, {950: 0.0007806802168488503}, {486: 0.0004007100942544639}]"
